id,code,name,unit,brand,unit_price
1568,M.1568,"Pressure Gauge Dia. 1/2""",Unit,,58000.0
1569,M.1569,"Pressure Gauge dia. 1""",unit,,79800.0
1570,M.1570,"Pressure Gauge dia. 2""",unit,,123000.0
1571,M.1571,"Pressure Gauge dia. 3""",unit,,165400.0
1572,M.1572,"Pressure Gauge dia. 4""",unit,,218500.0
1573,M.1573,"Water Meter dia. 1/2""",Bh,,270750.0
1574,M.1574,"Water Meter dia. 3/4""",Bh,,655914.0
1575,M.1575,"Water Meter dia. 1""",Bh,,1416800.0
1576,M.1576,"Water Meter dia. 1-1/2""",Bh,,1740600.0
1577,M.1577,"Water Meter dia. 2""",Bh,,2392000.0
1578,M.1578,"Water Meter dia. 3""",BH,,2700000.0
1579,M.1579,"Water Meter dia. 4""",Bh,,2980000.0
1580,M.1580,"Water Meter dia. 6""",Bh,,3540900.0
1581,M.1581,"Water Meter dia. 8""",Bh,,3947000.0
1582,M.1582,"Water Meter dia. 10""",Bh,,4230900.0
1583,M.1583,"Water Meter dia. 12""",Bh,,4560000.0
1584,M.1584,"Water Meter dia. 16""",Bh,,4760900.0
1585,M.1585,"Flow Meter Analog dia.4""",Bh,,2449000.0
1586,M.1586,"Clean Out dia. 2""",Bh,,47500.0
1587,M.1587,"Clean Out dia. 2-1/2""",Bh,,56700.0
1588,M.1588,"Clean Out dia. 3""",Bh,,65000.0
1589,M.1589,"Clean Out dia. 4""",Bh,,72500.0
1590,M.1590,"Clean Out dia. 5""",Bh,,178900.0
1591,M.1591,"Clean Out dia. 6""",Bh,,230880.0
1592,M.1592,"Clean Out dia. 8""",Bh,,370000.0
1593,M.1593,"Roof Drain dia. 2""",Bh,,29800.0
1594,M.1594,"Roof Drain dia. 2-1/2""",Bh,,33925.0
1595,M.1595,"Roof Drain dia. 3""",Bh,,37375.0
1596,M.1596,"Roof Drain dia. 4""",Bh,,40250.0
1597,M.1597,"Roof Drain dia. 5""",Bh,,51700.0
1598,M.1598,"Roof Drain dia. 6""",Bh,,61100.0
1599,M.1599,"Roof Drain dia. 8""",Bh,,90250.0
1600,M.1600,"Roof Drain dia. 10""",Bh,,142500.0
1601,M.1601,"Roof Drain dia. 12""",Bh,,167500.0
1602,M.1602,"Floor Clean Out dia. 2""",Bh,,136800.0
1603,M.1603,"Floor Clean Out dia. 2-1/2""",Bh,,163100.0
1604,M.1604,"Floor Clean Out dia. 3""",Bh,,199500.0
1605,M.1605,"Floor Clean Out dia. 4""",Bh,,300300.0
1606,M.1606,"Floor Clean Out dia. 6""",Bh,,415500.0
1607,M.1607,"Floor Clean Out dia. 8""",Bh,,507600.0
1608,M.1608,"Vent Cap dia. 2""",Bh,,45000.0
1609,M.1609,"Vent Cap dia. 3""",Bh,,65000.0
1610,M.1610,"Vent Cap dia. 4""",Bh,,80000.0
1611,M.1611,"PRV Set dia. 2""",Bh,,4900000.0
1612,M.1612,"PRV Set dia. 2-1/2""",Bh,,5350000.0
1613,M.1613,"PRV Set dia. 3""",Bh,,7500000.0
1614,M.1614,"PRV set dia. 4""",Bh,,8450000.0
1615,M.1615,"PRV Set dia. 6""",Bh,,8930000.0
1616,M.1616,"PRV Set dia. 8""",Bh,,9430000.0
1617,M.1617,"AAV dia. 1/2""",Bh,,250000.0
1618,M.1618,"AAV dia.1""",Bh,,850000.0
1619,M.1619,"AAV dia. 2""",Bh,,1050000.0
1620,M.1620,"AAV dia. 3""",Bh,,1230800.0
1621,M.1621,"AAV dia. 4""",Bh,,1432000.0
1622,M.1622,"AAV dia. 6""",Bh,,1653000.0
1623,M.1623,"Vent Out dia. 2""",Bh,,235000.0
1624,M.1624,WLC dan Pengkabelan,unit,,81100.0
1625,M.1625,Pressure Switch,unit,,220800.0
1626,M.1626,"Header Pipa PVC AW Dia. 4""",m',,1325000.0
1627,M.1627,"Header Pipa Galvanis MED Class Dia. 4""",m',,5600000.0
1628,M.1628,"Header Pipa BS SCH 40 Dia. 8""",m',,3500000.0
1629,M.1629,"Header Pipa BS SCH 40 Dia. 10""",m',,4600000.0
1630,M.1630,"Dop PVC dia. 3""",buah,,9950.0
1631,M.1631,"Dop PVC dia. 4""",buah,,19500.0
1632,M.1632,"Dop PVC dia. 6""",buah,,28000.0
1633,M.1633,"Pipa PVC AW Ø 4""",m',,72375.0
1634,M.1634,Paving Block Tebal 6 cm fc 20 Mpa,m2,,70000.0
1635,M.1635,Pasir Filler,m3,,300000.0
1636,M.1636,Paving Block Tebal 6 cm fc 25 Mpa,m2,,82000.0
1637,M.1637,Paving Block Tebal 8 cm fc 20 Mpa,m2,,85000.0
1638,M.1638,Paving Block Tebal 8 cm fc 25 Mpa,m2,,97000.0
1639,M.1639,Kanstin uk. 10x20x40,buah,,27383.0
1640,M.1640,Kanstin uk. 15x40x60,buah,,93000.0
1641,M.1641,Agregar Kasar,kg,,226.47058823529412
1642,M.1642,Multiplek tebal 12 mm,lembar,,152600.0
1643,M.1643,Adukan beton K-100 ready mix,m3`,,788100.0
1644,M.1644,Joint Sealant,kg,,22000.0
1645,M.1645,Curing Compound,liter,,44100.0
1646,M.1646,Polytene 125 Mikron,kg,,46000.0
1647,M.1647,Zat Aditif,kg,,25000.0
1648,M.1648,Dowel dia. 25 mm (BjTs),kg,,15367.965367965367
1649,M.1649,Tie Bar Dia. 16 mm (BjTS),kg,,17721.518987341773
1650,M.1650,Adukan beton K-300 ready mix,m3,,961200.0
1651,M.1651,Adukan beton K-350 ready mix,m3,,1001900.0
1652,M.1652,"Lolos screen 2 ukuran 9,5-19,0",m3,,1970000.0
1653,M.1653,Lolos screen 2 ukuran 0-5,m3,,1799000.0
1654,M.1654,Lantai Kerja fc 10 Mpa,m3,,1236000.0
1655,M.1655,Urukan Pasir Uruk,m3,,488180.0
1656,M.1656,U-Ditch 30x30x120 cm,buah,,220000.0
1657,M.1657,U-Ditch 30x40x120 cm,buah,,240000.0
1658,M.1658,U-Ditch 40x40x120 cm,buah,,270000.0
1659,M.1659,U-Ditch 40x50x120 cm,buah,,290000.0
1660,M.1660,U-Ditch 40x60x120 cm,buah,,320000.0
1661,M.1661,U-Ditch 50x50x120 cm,buah,,340000.0
1662,M.1662,U-Ditch 50x60x120 cm,buah,,370000.0
1663,M.1663,U-Ditch 50x70x120 cm,buah,,390000.0
1664,M.1664,U-Ditch 60x60x120 cm,buah,,420000.0
1665,M.1665,U-Ditch 60x70x120 cm,buah,,440000.0
1666,M.1666,U-Ditch 60x80x120 cm,buah,,470000.0
1667,M.1667,U-Ditch 80x60x120 cm,buah,,490000.0
1668,M.1668,U-Ditch 80x80x120 cm,buah,,520000.0
1669,M.1669,U-Ditch 80x100x120 cm,buah,,540000.0
1670,M.1670,U-Ditch 100x100x120 cm,buah,,570000.0
1671,M.1671,U-Ditch 100x120x120 cm,buah,,590000.0
1672,M.1672,U-Ditch 120x120x120 cm,buah,,620000.0
1673,M.1673,U-Ditch 120x140x120 cm,buah,,640000.0
1674,M.1674,U-Ditch 140x140x120 cm,buah,,670000.0
1675,M.1675,U-Ditch 150x100x120 cm,buah,,680000.0
1676,M.1676,U-Ditch 150x150x120 cm,buah,,710000.0
1677,M.1677,U-Ditch 150x170x120 cm,buah,,730000.0
1678,M.1678,U-Ditch 160x160x120 cm,buah,,750000.0
1679,M.1679,U-Ditch 160x180x120 cm,buah,,780000.0
1680,M.1680,U-Ditch 180x180x120 cm,buah,,800000.0
1681,M.1681,U-Ditch 180x200x120 cm,buah,,830000.0
1682,M.1682,U-Ditch 200x200x120 cm,buah,,850000.0
1683,M.1683,"Lantai Kerja fc 7,5 Mpa",m3,,928000.0
1684,M.1684,Tutup U-Ditch 39x60x6 (tipe LD),buah,,70000.0
1685,M.1685,Tutup U-Ditch 51x60x7 (tipe LD),buah,,100000.0
1686,M.1686,"Tutup U-Ditch 62x60x7,5 (tipe LD)",buah,,125000.0
1687,M.1687,"Tutup U-Ditch 73x60x7,8 (tipe LD)",buah,,165000.0
1688,M.1688,Tutup U-Ditch 94x60x10 (tipe LD),buah,,195000.0
1689,M.1689,Tutup U-Ditch 39x60x9 (tipe HD),buah,,125000.0
1690,M.1690,Tutup U-Ditch 51x60x10 (tipe HD),buah,,176000.0
1691,M.1691,Tutup U-Ditch 73x60x14 (tipe HD),buah,,235000.0
1692,M.1692,Tutup U-Ditch 94x60x15 (tipe HD),buah,,375000.0
1693,M.1693,Plat Strip 3/30 mm,m,,9900.0
1694,M.1694,Besi siku 40x40x4,m,,20825.0
1695,M.1695,Pemasangan Plesteran 1  SP : 4 PP Tebal 15 mm,m2,,56784.2
1696,M.1696,Buis beton 1/2 dia. 30 cm,buah,,93000.0
1697,M.1697,Buis beton 1/2 dia. 40 cm,buah,,110250.0
1698,M.1698,Buis beton 1/2 dia. 50 cm,buah,,115000.0
1699,M.1699,Buis beton 1/2 dia. 60 cm,buah,,125500.0
1700,M.1700,Buis beton 1/2 dia. 80 cm,buah,,150600.0
1701,M.1701,Buis Beton 1/2 dia. 100 cm,buah,,190000.0
1702,M.1702,Buis Beton dia. 30 cm,buah,,75000.0
1703,M.1703,Buis beton dia. 40 cm,buah,,120000.0
1704,M.1704,Buis beton dia. 50 cm,buah,,150000.0
1705,M.1705,Buis beton dia. 60 cm,buah,,250000.0
1706,M.1706,Buis Beton dia. 100 cm,buah,,269500.0
1707,M.1707,Box Culvert 40x40x100 cm,buah,,855000.0
1708,M.1708,Box Culvert 50x50x100 cm,buah,,1119000.0
1709,M.1709,Box Culvert 60x60x100 cm,buah,,1504000.0
1710,M.1710,Box Culvert 80x80x100 cm,buah,,2560000.0
1711,M.1711,Box Culvert 100x100x100 cm,buah,,3052000.0
1712,M.1712,Box Culvert 150x150x100 cm,buah,,3570000.0
1713,M.1713,Box Culvert 200x200x100 cm,buah,,3930000.0
1714,M.1714,Box Culvert 300x300x100 cm,buah,,4110000.0
1715,M.1715,"Pipa PVC, DN. 2-1/2""
(65 mm)",m,,15000.0
1716,M.1716,"Pipa PVC, DN. 3"" (80
mm)",m,,29000.0
1717,M.1717,"Pipa PVC, DN. 4"" (100
mm)",m,,40000.0
1718,M.1718,"Pipa PVC, DN. 6"" (150
mm)",m,,64000.0
1719,M.1719,"Pipa PVC, DN. 8"" (200
mm)",m,,140000.0
1720,M.1720,"Pipa PVC, DN. 10""
(250 mm)",m,,288000.0
1721,M.1721,"Pipa PVC, DN. 12""
(300 mm)",m,,306000.0
1722,M.1722,"Pipa PVC, DN. 16""
(400 mm)",m,,337000.0
1723,M.1723,"Pipa PVC, DN. 18""
(450 mm)",m,,369000.0
1724,M.1724,"Pipa PVC, DN. 20""
(500 mm)",m,,399000.0
1725,M.1725,"Pipa PVC, DN. 24""
(600 mm)",m,,426000.0
1726,M.1726,"Pipa PVC, DN. 32""
(800 mm",m,,488000.0
1727,M.1727,"Pipa PVC, DN. 36""
(900 mm",m,,516000.0
1728,M.1728,"Pipa PVC, DN. 40""
(1000 mm)",m,,548000.0
1729,M.1729,"Pipa PVC, DN. 44""
(1100 mm)",m,,590000.0
1730,M.1730,"Pipa PVC, DN. 48""
(1200 mm)",m,,618000.0
1731,M.1731,"Pipa PVC, DN. 1/2""
(15 mm)",m,,5300.0
1732,M.1732,"Pipa PVC, DN. 3/4""
(20 mm)",m,,7600.0
1733,M.1733,"Pipa PVC, DN. 1"" (25 mm)",m,,8400.0
1734,M.1734,"Pipa PVC, DN. 1-1/4""
(32 mm",m,,10000.0
1735,M.1735,"Pipa PVC, DN. 1-1/2""
(40 mm)",m,,10600.0
1736,M.1736,"Pipa PVC, DN. 2"" (50 mm)",m,,13800.0
1737,M.1737,"Pipa Galvanis, DN. 2-
1/2"" (65 mm)",m,,185000.0
1738,M.1738,"Pipa Galvanis, DN. 4""
(100 mm)",m,,310000.0
1739,M.1739,"Pipa Galvanis, DN. 5""
(125 mm)",m,,436000.0
1740,M.1740,"Pipa Galvanis, DN. 6""
(150 mm)",m,,396000.0
1741,M.1741,"Pipa Galvanis, DN. 8""
(200 mm)",m,,418000.0
1742,M.1742,"Pipa Galvanis,
DN.10"" (250 mm)",m,,468000.0
1743,M.1743,"Pipa Galvanis, DN. 12""
(300 mm",m,,513000.0
1744,M.1744,"Pipa Galvanis, DN. 16""
(400 mm)",m,,594000.0
1745,M.1745,"Pipa Galvanis, DN. 18""
(450 mm",m,,61300.0
1746,M.1746,"Pipa Galvanis, DN. 20""
(500 mm)",m,,656000.0
1747,M.1747,"Pipa Galvanis, DN. 24"" (600 mm)",m,,698000.0
1748,M.1748,"Pipa Galvanis, DN. 32"" (800 mm)",m,,716000.0
1749,M.1749,"Pipa Galvanis, DN. 36"" (900 mm)",m,,757000.0
1750,M.1750,"Pipa Galvanis,
DN. 40"" (1000 mm)",m,,780000.0
1751,M.1751,"Pipa Galvanis,
DN. 44"" (1100 mm)",m,,831000.0
1752,M.1752,"Pipa Galvanis,
DN. 48"" (1200 mm",m,,868000.0
1753,M.1753,"Pipa Galvanis,
DN. 1/2"" (15 mm)",m,,52000.0
1754,M.1754,"Pipa Galvanis,
DN. 3/4"" (20 mm)",m,,68000.0
1755,M.1755,"Pipa Galvanis, DN. 1""
(25 mm)",m,,72000.0
1756,M.1756,"Pipa Galvanis,
DN. 1-1/4"" (32 mm)",m,,80000.0
1757,M.1757,"Pipa Galvanis,
DN. 1-1/2"" (40 mm)",m,,87000.0
1758,M.1758,"Pipa Galvanis, DN. 2""
(50 mm",m,,95000.0
1759,M.1759,"Pipa HDPE, DN. 2-1/2""
(65 mm)",m,,25000.0
1760,M.1760,"Pipa HDPE, DN. 4""
(100 mm)",m,,50000.0
1761,M.1761,"Pipa HDPE, DN. 5""
(125 mm)",m,,58000.0
1762,M.1762,"Pipa HDPE, DN. 6""
(150 mm",m,,64000.0
1763,M.1763,"Pipa HDPE, DN. 8""
(200 mm)",m,,75000.0
1764,M.1764,"Pipa HDPE, DN.10""
(250 mm)",m,,82000.0
1765,M.1765,"Pipa HDPE, DN. 12""
(300 mm",m,,94000.0
1766,M.1766,"Pipa HDPE, DN. 16""
(400 mm)",m,,102000.0
1767,M.1767,"Pipa HDPE, DN. 18""
(450 mm)",m,,124000.0
1768,M.1768,"Pipa HDPE, DN. 20""
(500 mm)",m,,143000.0
1769,M.1769,"Pipa HDPE, DN. 24""
(600 mm",m,,157000.0
1770,M.1770,"Pipa HDPE, DN. 32""
(800 mm)",m,,165000.0
1771,M.1771,"Pipa HDPE, DN. 36""
(900 mm)",m,,173000.0
1772,M.1772,"Pipa HDPE, DN. 40""
(1000 mm)",m,,187000.0
1773,M.1773,"Pipa HDPE, DN. 44""
(1100 mm)",m,,198000.0
1774,M.1774,"Pipa HDPE, DN. 48""
(1200 mm)",m,,216000.0
1775,M.1775,"Pipa HDPE, DN. 1/2""
(15 mm)",m,,13000.0
1776,M.1776,"Pipa HDPE, DN. 3/4""
(20 mm)",m,,18000.0
1777,M.1777,"Pipa HDPE, DN. 1""
(25 mm)",m,,21000.0
1778,M.1778,"Pipa HDPE,
DN. 1-1/4"" (32 mm)",m,,22000.0
1779,M.1779,"Pipa HDPE,
DN. 1-1/2"" (40 mm)",m,,23000.0
1780,M.1780,"Pipa HDPE, DN. 2""
(50 mm)",m,,24000.0
1781,M.1781,"Pipa DCI, DN. 4""
(100 mm)",m,,1083000.0
1782,M.1782,"Pipa DCI, DN. 5""
(125 mm)",m,,1100000.0
1783,M.1783,"Pipa DCI, DN. 6""
(150 mm)",m,,1300000.0
1784,M.1784,"Pipa DCI, DN. 8""
(200 mm)",m,,1450000.0
1785,M.1785,"Pipa DCI, DN. 10""
(250 mm)",m,,1570000.0
1786,M.1786,"Pipa DCI, DN. 12""
(300 mm)",m,,1640000.0
1787,M.1787,"Pipa DCI, DN. 16""
(400 mm)",m,,1790000.0
1788,M.1788,"Pipa DCI, DN. 18""
(450 mm)",m,,1850000.0
1789,M.1789,"Pipa DCI, DN. 20""
(500 mm)",m,,1960000.0
1790,M.1790,"Pipa DCI, DN. 24""
(600 mm)",m,,2115000.0
1791,M.1791,"Pipa DCI, DN. 32""
(800 mm)",m,,2360000.0
1792,M.1792,"Pipa DCI, DN. 36""
(900 mm)",m,,2440000.0
1793,M.1793,"Pipa DCI, DN. 40""
(1000 mm)",m,,2570000.0
1794,M.1794,"Pipa DCI, DN. 44""
(1100 mm)",m,,2730000.0
1795,M.1795,"Pipa DCI, DN. 48""
(1200 mm)",m,,236000.0
1796,M.1796,"Pipa Baja Karbon, DN.
2-1/2"" (65 mm)",m,,525000.0
1797,M.1797,"Pipa Baja Karbon, DN.
4"" (100 mm)",m,,650000.0
1798,M.1798,"Pipa Baja Karbon, DN.
5"" (125 mm)",m,,770000.0
1799,M.1799,"Pipa Baja Karbon, DN.
6"" (150 mm)",m,,815000.0
1800,M.1800,"Pipa Baja Karbon, DN.
8"" (200 mm)",m,,895000.0
1801,M.1801,"Pipa Baja Karbon, DN.
10"" (250 mm)",m,,945000.0
1802,M.1802,"Pipa Baja Karbon, DN.
12"" (300 mm)",m,,1055000.0
1803,M.1803,"Pipa Baja Karbon, DN. 16""
(400 mm)",m,,2305000.0
1804,M.1804,"Pipa Baja Karbon, DN. 18""
(450 mm",m,,2455000.0
1805,M.1805,"Pipa Baja Karbon, DN.
20"" (500 mm)",m,,2565000.0
1806,M.1806,"Pipa Baja Karbon, DN. 24""
(600 mm)",m,,2655000.0
1807,M.1807,"Pipa Baja Karbon, DN. 32""
(800 mm)",m,,2795000.0
1808,M.1808,"Pipa Baja Karbon, DN. 36""
(900 mm)",m,,2955000.0
1809,M.1809,"Pipa Baja Karbon, DN. 40""
(1000 mm)",m,,3115000.0
1810,M.1810,"Pipa Baja Karbon, DN. 44""
(1100 mm)",m,,3235000.0
1811,M.1811,"Pipa Baja Karbon, DN. 48""
(1200 mm",m,,3355000.0
1812,M.1812,"Pipa Beton, DN. 8"" (200 mm)",m',,236000.0
1813,M.1813,"Pipa Beton, DN. 12"" (300 mm)",m',,265000.0
1814,M.1814,"Pipa Beton, DN. 16"" (400 mm)",m',,286000.0
1815,M.1815,"Pipa Beton, DN. 20"" (500 mm)",m',,300000.0
1816,M.1816,"Pipa Beton, DN. 24"" (600 mm)",m',,351000.0
1817,M.1817,"Pipa Beton, DN. 28"" (700 mm)",m',,411000.0
1818,M.1818,"Pipa Beton, DN. 32"" (800 mm)",m',,491000.0
1819,M.1819,"Pipa Beton, DN. 40"" (1000 mm)",m',,571000.0
1820,M.1820,"Pipa Beton, DN. 48"" (1200 mm)",m',,641000.0
1821,M.1821,"Valve Ø 6"" (150 mm)",buah,,225000.0
1822,M.1822,"Valve Ø 8"" (200 mm)",buah,,290000.0
1823,M.1823,"Valve Ø 10"" (250 mm)",buah,,350000.0
1824,M.1824,"Valve Ø 12"" (300 mm)",buah,,410000.0
1825,M.1825,"Valve Ø 16"" (400 mm)",buah,,490000.0
1826,M.1826,"Valve Ø 18"" (450 mm)",buah,,530000.0
1827,M.1827,"Valve Ø 20"" (500 mm)",buah,,590000.0
1828,M.1828,"Valve Ø 24"" (600 mm)",buah,,670000.0
1829,M.1829,"Valve Ø 28"" (700 mm)",buah,,750000.0
1830,M.1830,"Valve Ø 32"" (800 mm)",buah,,810000.0
1831,M.1831,"Valve Ø 36"" (900 mm)",buah,,890000.0
1832,M.1832,"Valve Ø 40"" (1000 mm)",buah,,950000.0
1833,M.1833,"Valve Ø 44"" (1100 mm)",buah,,1050000.0
1834,M.1834,"Valve Ø 48"" (1200 mm)",buah,,1119000.0
1835,M.1835,"Valve Ø 1/2"" (15 mm)",buah,,95000.0
1836,M.1836,"Valve Ø 3/4"" (20 mm)",buah,,105000.0
1837,M.1837,"Valve Ø 1"" (25 mm)",buah,,115000.0
1838,M.1838,"Valve Ø 1-1/4"" (32 mm)",buah,,129000.0
1839,M.1839,"Valve Ø 1-1/2"" (40 mm)",buah,,135000.0
1840,M.1840,"Valve Ø 2"" (50 mm)",buah,,150000.0
1841,M.1841,"Valve Ø 2-1/2"" (65 mm)",buah,,170000.0
1842,M.1842,"Valve Ø 3"" (80 mm)",buah,,192000.0
1843,M.1843,"Valve Ø 4"" (100 mm)",buah,,205000.0
1844,M.1844,"Valve Ø 5"" (125 mm)",buah,,215000.0
1845,M.1845,"Tee Ø 6"" (150 mm)",buah,,65000.0
1846,M.1846,"Tee Ø 8"" (200 mm)",buah,,138000.0
1847,M.1847,"Tee Ø 10"" (250 mm)",buah,,215000.0
1848,M.1848,"Tee Ø 18"" (450 mm)",buah,,285000.0
1849,M.1849,"Tee Ø 20"" (500 mm)",buah,,350000.0
1850,M.1850,"Tee Ø 24"" (600 mm)",buah,,435000.0
1851,M.1851,"Tee Ø 28"" (700 mm)",buah,,510000.0
1852,M.1852,"Tee Ø 32"" (800 mm)",buah,,599000.0
1853,M.1853,"Tee Ø 36"" (900 mm)",buah,,670000.0
1854,M.1854,"Tee Ø 40"" (1000 mm)",buah,,750000.0
1855,M.1855,"Tee Ø 44"" (1100 mm)",buah,,830000.0
1856,M.1856,"Tee Ø 48"" (1200 mm)",buah,,950000.0
1857,M.1857,"Tee Ø 1/2"" (15 mm)",buah,,20000.0
1858,M.1858,"Tee Ø 3/4"" (20 mm)",buah,,27000.0
1859,M.1859,"Tee Ø 1"" (25 mm)",buah,,30000.0
1860,M.1860,"Tee Ø 1-1/4"" (32 mm)",buah,,32000.0
1861,M.1861,"Tee Ø 1-1/2"" (40 mm)",buah,,39000.0
1862,M.1862,"Tee Ø 2"" (50 mm)",buah,,42000.0
1863,M.1863,"Tee Ø 2-1/2"" (65 mm)",buah,,48000.0
1864,M.1864,"Tee Ø 3"" (80 mm)",buah,,59000.0
1865,M.1865,"Tee Ø 4"" (100 mm)",buah,,62000.0
1866,M.1866,"Tee Ø 5"" (125 mm)",buah,,55000.0
1867,M.1867,"Tee Ø 12"" (300 mm)",buah,,235000.0
1868,M.1868,"Tee Ø 16"" (400 mm)",buah,,255000.0
1869,M.1869,"1 kg Penulangan Slab untuk BjTP atau BjTS diameter < 12 mm, cara Manual",kg,,18473.95
1870,M.1870,1 kg Penulangan Wiremesh M6-M10 untuk slab atau dinding atau Ferrocement secara manual,m2,,13807.959
1871,M.1871,Pembuatan 1 buah Cetakan Panel P1 RISHA (Asumsi 400 kali pakai),buah,,1566728.62775
1872,M.1872,Pemasangan dan membuat cetakan 1 buah komponen P1 RISHA,unit,,14068.560000000001
1873,M.1873,"1 m3 beton mutu sedang fc 25 Mpa, Slum (100 ±  25) mm, agregat maks 19 mm secara mekanis",m3,,1382685.2925925925
1874,M.1874,Penulangan/Menebar Beton 1 m3 untuk Kolom Beton Pracetak,m3,,68915.0
1875,M.1875,Pembuatan 1 buah Cetakan Panel P2 RISHA (Asumsi 400 kali pakai),buah,,1380634.80775
1876,M.1876,Pembuatan 1 buah Cetakan Panel P3 RISHA (Asumsi 400 kali pakai),buah,,758435.25175
1877,M.1877,Pemasangan dan membuat cetakan 1 buah komponen P3 RISHA,unit,,13292.4
1878,M.1878,Stepping Band Lebar 15 mm,m,,8570.0
1879,M.1879,Palet Kayu uk. 120x120x10 cm,buah,,123000.0
1880,M.1880,Panel P1,buah,,179562.0
1881,M.1881,Panel P2,buah,,155800.0
1882,M.1882,Panel P3,buah,,121598.0
1883,M.1883,"Baut dan Mur f12 L=4""",buah,,20000.0
1884,M.1884,"Baut dan Mur f12, L=6""",buah,,22000.0
1885,M.1885,"Baut dan Mur f12, L=7""",buah,,23000.0
1886,M.1886,Ring Plat,buah,,2500.0
1887,M.1887,"Pelat Strip t=2,6 mm, L=12 cm",buah,,21000.0
1888,M.1888,"Pelat Strip t=2,6 mm, L=14 cm",buah,,29000.0
1889,M.1889,"Pelat Strip t=2,6 mm, L=17 cm",buah,,39000.0
1890,M.1890,"Pelat Strip t=2,6 mm, L=34 cm",buah,,58000.0
1891,M.1891,Angkur Baja Full Drat ASTM 307 dia. 10 mm Panjang 35 cm,buah,,9200.0
1892,M.1892,Angkur Baja Full Drat ASTM 307 dia 10 mm Panjang 65 cm,buah,,18000.0
